ISBN,Book_avg_rating,Book_rating_count,Book_rating_std,Year_Of_Publication,Publisher,Genre,Title_Author_combined,Genre_grouped
0446675539,4.0,2,4.0,1999,Warner Books,Historical Fiction,Gone with the Wind Margaret Mitchell,Historical
0590013815,0.0,1,0.0,1972,Scholastic Paperbacks,Classic,Invisible Man Herbert George Wells,Fiction
0451523733,3.9473684210526314,19,3.9473684210526314,1959,New Amer Library Classics,Classic,Adventures of Huckleberry Finn Mark Twain,Fiction
0399136703,1.1666666666666667,18,1.1666666666666667,1991,Putnam Publishing Group,Mystery,Comeback Dick Francis,Thriller_Mystery
0399138714,1.9473684210526316,19,1.9473684210526316,1993,Putnam Pub Group,Thriller,Decider Dick Francis,Thriller_Mystery
0060008032,1.9285714285714286,84,1.9285714285714286,2003,HarperTorch,Fiction,Angels Marian Keyes,Fiction
0812558626,2.793103448275862,29,2.793103448275862,1993,Tor Books,Fantasy,Briar Rose Jane Yolen,SciFi_Fantasy
0385489501,2.25,8,2.25,1999,Bantam Dell Pub Group,Fiction,Sister of My Heart Chitra Banerjee Divakaruni,Fiction
0553584707,3.066666666666667,30,3.066666666666667,2002,Bantam Books,Cozy Mystery,Catering to Nobody Diane Mott Davidson,Thriller_Mystery
0446600415,1.7096774193548387,62,1.7096774193548387,1995,Warner Books,Science Fiction,The Day After Tomorrow Allan Folsom,SciFi_Fantasy
0609810901,3.5,2,3.5,2001,"Plaza &amp; Janes Editores, S.A.",Horror,Carrie STEPHEN KING,Horror
044020271X,1.2121212121212122,33,1.2121212121212122,1989,Dell,Romance,Tapestry Belva Plain,Romance
0446608602,1.5972222222222223,72,1.5972222222222223,2000,Warner Vision,Legal Thriller,Personal Injuries Scott Turow,Thriller_Mystery
0140862102,0.0,2,0.0,1995,Penguin Highbridge Audio,Thriller,A Maiden's Grave Jeff Deaver,Thriller_Mystery
0345019520,0.0,1,0.0,1993,Ballantine Books,Science Fiction,Sphere Michael Crichton,SciFi_Fantasy
044021422X,1.3555555555555556,45,1.3555555555555556,1993,Dell,Romance,Jewels Danielle Steel,Romance
0671039741,4.8108108108108105,37,4.8108108108108105,1999,Pocket,Horror,Salem's Lot Stephen King,Horror
0553714147,0.0,1,0.0,2002,Random House Audio,Fiction,Standing in the Rainbow FANNIE FLAGG,Fiction
037383571X,2.5384615384615383,13,2.5384615384615383,2003,Harlequin,Fiction,Dark Angel Lynne Graham,Fiction
0743428706,0.5882352941176471,17,0.5882352941176471,2001,Pocket,Fiction,The Carousel Richard Paul Evans,Fiction
044651974X,1.6521739130434783,23,1.6521739130434783,1995,Warner Books,Horror,Strange Highways Dean R. Koontz,Horror
0385296495,2.7333333333333334,15,2.7333333333333334,1988,Delacorte Press,Romance,Zoya Danielle Steel,Romance
0345447859,1.4545454545454546,22,1.4545454545454546,2002,Ballantine Books,Medical Thriller,The Apprentice TESS GERRITSEN,Thriller_Mystery
0385299079,2.142857142857143,14,2.142857142857143,1990,Delacorte Press,Historical Fiction,Message from Nam DANIELLE STEEL,Historical
0449908631,2.3333333333333335,9,2.3333333333333335,1994,Ballantine Books,Horror,The Homing John Saul,Horror
0743407075,5.538461538461538,13,5.538461538461538,2001,Atria,Fiction,Grand Avenue Joy Fielding,Fiction
0786889616,2.3157894736842106,38,2.3157894736842106,2002,Hyperion Press,Thriller,Parallel Lies Ridley Pearson,Thriller_Mystery
044021596X,1.0,19,1.0,1998,Dell,Romance,Heartbreaker KAREN ROBARDS,Romance
0064404242,2.1875,16,2.1875,1992,HarperCollins Publishers,Children,Maniac Magee Jerry Spinelli,Children
0679419829,2.625,16,2.625,1995,Alfred A. Knopf,Crime,Stormy Weather Carl Hiaasen,Thriller_Mystery
0440213673,0.0,3,0.0,1992,Starfire,Children's Fiction,How to Eat Fried Worms Thomas Rockwell,Children
042516313X,1.9333333333333333,15,1.9333333333333333,1998,Berkley Publishing Group,Literary Fiction,Breathing Lessons Anne Tyler,Fiction
0590348086,0.0,2,0.0,1998,Scholastic,Medical Thriller,Abduction Rodman Philbrick,Thriller_Mystery
0449004856,1.2142857142857142,14,1.2142857142857142,2000,Ivy Books,Historical Fiction,The Passion NICOLE JORDAN,Historical
0440216877,1.15625,32,1.15625,1997,Dell,Family Drama,Promises Belva Plain,Drama_Humor
0671870114,2.975,40,2.975,1994,Pocket,Fiction,Saving Grace Julie Garwood,Fiction
1551664887,0.875,8,0.875,1999,Mira,Medical Thriller,Fever Elizabeth Lowell,Thriller_Mystery
0385292597,0.0,4,0.0,1983,Delacorte Press,Romance,Changes Danielle Steel,Romance
0440236991,2.5652173913043477,46,2.5652173913043477,2002,Dell Publishing Company,Romance/Drama,Leap of Faith Danielle Steel,Romance
0684814994,3.507936507936508,63,3.507936507936508,1995,Simon &amp; Schuster,Unknown,Christmas Box (Christmas Box Trilogy) Richard Paul Evans,Unknown
0446604534,0.9375,32,0.9375,1999,Warner Vision,Thriller,Day of Confession Allan Folsom,Thriller_Mystery
0451198670,2.1333333333333333,15,2.1333333333333333,1999,Signet Book,Romance,The Love Letter Cathleen Schine,Romance
0425098605,2.38,50,2.38,1997,Berkley Publishing Group,Thriller,The Vision Dean R. Koontz,Thriller_Mystery
0440194903,1.6521739130434783,23,1.6521739130434783,1990,Dell,Thriller,When the Wind Blows John Saul,Thriller_Mystery
0553582917,4.631578947368421,19,4.631578947368421,2000,Bantam,Thriller,Intensity DEAN KOONTZ,Thriller_Mystery
0451206878,2.4516129032258065,31,2.4516129032258065,2002,Signet Book,Non-Fiction,The Return Bentley Little,Non_Fiction
0312973063,0.0,9,0.0,2000,St. Martin's Press,Romance,Safe Harbor Antoinette Stockenberg,Romance
0440217512,2.3333333333333335,39,2.3333333333333335,1995,Dell,Fantasy,Wings Danielle Steel,SciFi_Fantasy
1551668874,1.3333333333333333,18,1.3333333333333333,2002,Mira,Romance,Heartbreaker Linda Howard,Romance
0671664581,9.5,2,9.5,1971,Simon &amp; Schuster Children's Publishing,Young Adult,Go Ask Alice Anonymous,Young_Adult
0671776126,3.1818181818181817,22,3.1818181818181817,2000,Atria,Fiction,Plain Truth Jodi Picoult,Fiction
0385295944,0.3125,16,0.3125,1987,Delacorte Press,Romance,Kaleidoscope DANIELLE STEEL,Romance
0671025333,1.7719298245614035,57,1.7719298245614035,2000,Pocket,True Crime,Empty Promises Ann Rule,Non_Fiction
0060263865,9.0,2,9.0,1952,HarperCollins,Children,Charlotte's Web E. B. White,Children
0553110632,6.333333333333333,3,6.333333333333333,1999,Bantam Dell Pub Group,Romance,Cloud Nine Luanne Rice,Romance
0425172996,1.382716049382716,81,1.382716049382716,2000,Berkley Publishing Group,Medical Thriller,Vector Robin Cook,Thriller_Mystery
0385315309,3.0,39,3.0,1995,Delacorte Press,Romance,Five Days in Paris DANIELLE STEEL,Romance
006017613X,2.3043478260869565,23,2.3043478260869565,2000,HarperCollins Publishers,Unknown,"Nora, Nora: A Novel Anne Rivers Siddons",Unknown
0449213730,3.210526315789474,38,3.210526315789474,1991,Fawcett Books,Unknown,The Ritual Bath (Peter Decker &amp; Rina Lazarus Novels (Paperback)) Faye Kellerman,Unknown
0395689961,3.5,4,3.5,1995,Houghton Mifflin,Romance,The Love Letter Cathleen Schine,Romance
039914014X,1.125,8,1.125,1995,Putnam Pub Group,Romance,Home Song Lavyrle Spencer,Romance
0553278355,3.6923076923076925,52,3.6923076923076925,1983,Bantam,Literary Fiction,The Bell Jar Sylvia Plath,Fiction
0399148027,3.6792452830188678,53,3.6792452830188678,2001,G. P. Putnam's Sons,Fiction,Blue Diary Alice Hoffman,Fiction
0821753606,0.0,7,0.0,1996,Zebra Books,Fiction,Whispers Lisa Jackson,Fiction
0525934251,3.1666666666666665,30,3.1666666666666665,1992,Dutton Books,Fiction,Bastard Out of Carolina Dorothy Allison,Fiction
0399143955,2.0,9,2.0,1998,Putnam Pub Group,Thriller,The Target Catherine Coulter,Thriller_Mystery
0553110942,2.8181818181818183,11,2.8181818181818183,2000,Bantam Books,Romance,Carnal Innocence Nora Roberts,Romance
1551669293,1.78125,64,1.78125,2002,Mira,Romance,204 Rosewood Lane Debbie Macomber,Romance
0440166497,1.6226415094339623,53,1.6226415094339623,1983,Dell,Romance,Once in a Lifetime Danielle Steel,Romance
0821746480,1.7692307692307692,13,1.7692307692307692,1994,Zebra Books,Romance,The Gift Constance O'Day-Flannery,Romance
0385410646,6.0,1,6.0,1999,Doubleday,Fiction,Chocolat Joanne Harris,Fiction
1590400534,0.0,1,0.0,2001,Phoenix Audio,Fiction,Even Cowgirls Get the Blues Tom Robbins,Fiction
0553761935,0.0,1,0.0,1983,Bantam Books,Memoir,Out on a Limb Shirley MacLaine,Non_Fiction
0749336021,2.8333333333333335,6,2.8333333333333335,1994,Minerva,Fiction,The Joy Luck Club Amy Tan,Fiction
0261103288,5.363636363636363,11,5.363636363636363,1995,HarperCollins,Fantasy,The Hobbit J.R.R. Tolkien,SciFi_Fantasy
080523747X,4.285714285714286,7,4.285714285714286,1984,Schocken Books,Thriller,Masquerade Kit Williams,Thriller_Mystery
0380786788,0.0,2,0.0,1997,Harper Mass Market Paperbacks (Mm),Thriller,Atlantis Found R. Garcia Y. Robertson,Thriller_Mystery
0060163879,6.0,1,6.0,1991,Harpercollins,Romance,Thicker Than Water Bruce Zimmerman,Romance
0525940979,2.6666666666666665,3,2.6666666666666665,1996,Penguin USA,Non-Fiction,The Return Joe De Mers,Non_Fiction
1853260916,1.25,12,1.25,1999,Lb May &amp; Assoc Inc,Classic,To the Lighthouse Virginia Woolf,Fiction
014034019X,4.190476190476191,21,4.190476190476191,1985,Puffin Books,Children's Fantasy,The BFG Roald Dahl,SciFi_Fantasy
055334949X,2.5384615384615383,26,2.5384615384615383,1990,Bantam,Fiction,Even Cowgirls Get the Blues Tom Robbins,Fiction
0399136150,3.933333333333333,15,3.933333333333333,1991,Putnam Publishing Group,Thriller,The Sum of All Fears Tom Clancy,Thriller_Mystery
1573226122,5.785714285714286,14,5.785714285714286,1997,Riverhead Books,Classic,Lord of the Flies William Golding,Fiction
0613371895,9.0,1,9.0,2001,Viking Children's,Children's Fantasy,Matilda Roald Dahl,SciFi_Fantasy
015297850X,10.0,1,10.0,1991,Harcourt Childrens Books,Fantasy,Wings Jane Yolen,SciFi_Fantasy
0330341421,2.6,5,2.6,1995,Macmillan Pub Ltd,Thriller,Wild Horses Dick Francis,Thriller_Mystery
1551668300,1.8333333333333333,60,1.8333333333333333,2001,Mira,Romance,16 Lighthouse Road Debbie Macomber,Romance
0613033191,2.4,5,2.4,1999,Bt Bound,Drama,The Deep End of the Ocean Jacquelyn Mitchard,Drama_Humor
1860491022,4.857142857142857,7,4.857142857142857,1996,Trafalgar Square,Fiction,I Capture the Castle Dodie Smith,Fiction
0385334702,2.5,14,2.5,2000,Delacorte Press,Fiction,After the Fire Belva Plain,Fiction
0380788624,4.0,38,4.0,2000,Perennial,Science Fiction,Cryptonomicon Neal Stephenson,SciFi_Fantasy
0061097640,2.8181818181818183,11,2.8181818181818183,1999,ReganBooks,Fiction,I Know This Much Is True Wally Lamb,Fiction
0684810484,1.5,10,1.5,1999,Simon &amp; Schuster,Unknown,And Never Let Her Go : Thomas Capano: The Deadly Seducer Ann Rule,Unknown
0553235109,2.5,2,2.5,1983,Bantam Books,Romance,Secrets Anna Aaron,Romance
0394559592,1.2857142857142858,7,1.2857142857142858,1993,Random House Inc,Fiction,Angel Barbara Taylor Bradford,Fiction
0688116752,4.357142857142857,14,4.357142857142857,1992,Harpercollins,Biography/Non-fiction,Princess: A True Story of Life Behind the Veil in Saudi Arabia Jean Sasson,Non_Fiction
0385234104,1.3265306122448979,49,1.3265306122448979,1986,Bantam Dell Pub Group,Humor,Fatherhood Bill Cosby,Drama_Humor
0399140557,3.125,24,3.125,1995,Putnam Pub Group,Fantasy,Practical Magic Alice Hoffman,SciFi_Fantasy
0385304900,2.380952380952381,21,2.380952380952381,1992,Delacorte Press,Romance,Jewels Danielle Steel,Romance
038531695X,2.935483870967742,31,2.935483870967742,1997,Dell,Romance,The Ghost Danielle Steel,Romance
0688084915,2.4285714285714284,21,2.4285714285714284,1994,Harpercollins Childrens Books,Thriller,Nothing Lasts Forever Sidney Sheldon,Thriller_Mystery
0688121004,0.0,1,0.0,1992,Harpercollins,Fiction,The Stars Shine Down Sidney Sheldon,Fiction
0688166911,5.0,1,5.0,1998,William Morrow,Thriller,Tell Me Your Dreams Sidney Sheldon,Thriller_Mystery
0688084893,3.3076923076923075,13,3.3076923076923075,1991,William Morrow &amp; Company,Thriller,The Doomsday Conspiracy Sidney Sheldon,Thriller_Mystery
0064407683,3.3225806451612905,62,3.3225806451612905,2000,HarperCollins,Unknown,"The Wide Window (A Series of Unfortunate Events, Book 3) Lemony Snicket",Unknown
0553154540,2.5,4,2.5,1984,Yearling Books,Children's Fantasy,Charlie and the Chocolate Factory Roald Dahl,SciFi_Fantasy
0451188764,2.5,2,2.5,1996,New Amer Library,Horror,Rose Madder Stephen King,Horror
0670805149,2.6724137931034484,58,2.6724137931034484,1985,Penguin USA,Fiction,Lake Wobegon Days Garrison Keillor,Fiction
0821728334,6.0,2,6.0,1989,Zebra Books,Thriller,Masquerade Lowell Cauffiel,Thriller_Mystery
0743477154,2.8421052631578947,19,2.8421052631578947,2003,Pocket,Crime,Postmortem Patricia Cornwell,Thriller_Mystery
0451200101,1.9523809523809523,42,1.9523809523809523,2000,Signet Book,Thriller,The Experiment John Darnton,Thriller_Mystery
0451176723,1.3148148148148149,54,1.3148148148148149,1993,Signet Book,Legal Thriller,Mitigating Circumstances Nancy Taylor Rosenberg,Thriller_Mystery
0679401431,2.625,8,2.625,1996,Random House Inc,Crime,The Last Don Mario Puzo,Thriller_Mystery
0684871270,1.8518518518518519,27,1.8518518518518519,2001,Simon &amp; Schuster,Unknown,The Blue Nowhere : A Novel Jeffery Deaver,Unknown
0446604402,1.337837837837838,74,1.337837837837838,1997,Warner Books,Legal Thriller,The Laws of Our Fathers Scott Turow,Thriller_Mystery
0449911020,1.0,10,1.0,1998,Ballantine Books,Thriller,The First Horseman John Case,Thriller_Mystery
0395404258,2.0625,16,2.0625,1986,Houghton Mifflin,Dystopian,The Handmaid's Tale Margaret Atwood,SciFi_Fantasy
0771091931,1.5555555555555556,9,1.5555555555555556,1973,New Canadian Library,Fiction,The Edible Woman MARGARET ATWOOD,Fiction
0399236295,0.0,2,0.0,2000,Philomel Books,Unknown,"Redwall (Redwall, Book 1) Brian Jacques",Unknown
0060179457,3.0,7,3.0,1993,Harpercollins,Political Thriller,Honor Among Thieves Jeffrey Archer,Thriller_Mystery
0399143025,1.6666666666666667,15,1.6666666666666667,1997,Putnam Pub Group,Crime Fiction,10 Lb. Penalty Dick Francis,Thriller_Mystery
0399140824,3.111111111111111,9,3.111111111111111,1995,Putnam Pub Group,Mystery,Come to Grief Dick Francis,Thriller_Mystery
052594575X,2.9285714285714284,14,2.9285714285714284,2001,Dutton Books,Legal Thriller,The Hearing John T. Lescroart,Thriller_Mystery
0156029065,3.210526315789474,19,3.210526315789474,2003,Harvest Books,Historical Fiction,Baudolino Umberto Eco,Historical
0843950293,2.5714285714285716,7,2.5714285714285716,2002,Leisure Books,Thriller,Violets Are Blue Ronda Thompson,Thriller_Mystery
0671568833,2.604651162790698,43,2.604651162790698,1998,Pocket Books,Romantic Thriller,Kill and Tell Linda Howard,Thriller_Mystery
0515119644,1.95,60,1.95,1996,Jove Books,Legal Thriller,The Judge Steven Paul Martini,Thriller_Mystery
0061054259,5.0,1,5.0,1995,Harpercollins,Romance,Summer Light Elyse Guttenberg,Romance
3426616904,2.888888888888889,9,2.888888888888889,2002,Distribooks,Fiction,About a Boy Nick Hornby,Fiction
0671880594,2.0,7,2.0,1994,Pocket Books,Romance,Until You Judith McNaught,Romance
0060195703,1.9565217391304348,23,1.9565217391304348,2001,HarperCollins Publishers,Fiction,Long Time No See Susan Isaacs,Fiction
0425071278,0.0,1,0.0,1983,Berkley Publishing Group,Horror,Night Chills Dean R. Koontz,Horror
1559277254,0.0,1,0.0,2002,Audio Renaissance,Unknown,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel) Janet Evanovich,Unknown
0679403612,1.44,25,1.44,1991,Random House Inc,Fiction,Saint Maybe Anne Tyler,Fiction
0399146334,0.0,2,0.0,2000,Putnam Berkley Audio,Crime,Easy Prey John Sandford,Thriller_Mystery
0380447436,0.0,1,0.0,1979,Avon Books,Fiction,No Greater Love Patricia Gallagher,Fiction
0553472348,6.0,4,6.0,1994,Random House Audio,Legal Thriller,The Chamber John Grisham,Thriller_Mystery
0140295569,4.153846153846154,13,4.153846153846154,2001,Penguin Books Ltd,Fiction,High Fidelity Nick Hornby,Fiction
0060198753,1.4,10,1.4,2001,William Morrow &amp; Company,Romance,Moving Target Elizabeth Lowell,Romance
0425137562,2.25,68,2.25,2000,Berkley Publishing Group,Crime Thriller,Silent Prey John Sandford,Thriller_Mystery
0515135739,2.5526315789473686,76,2.5526315789473686,2004,Jove Books,Unknown,Eleventh Hour: An FBI Thriller (FBI Thriller (Jove Paperback)) Catherine Coulter,Unknown
0380732661,3.03125,32,3.03125,1999,Avon,Unknown,The Ritual Bath (Peter Decker &amp; Rina Lazarus Novels (Paperback)) Faye Kellerman,Unknown
0373218540,2.382978723404255,47,2.382978723404255,2002,Silhouette,Romance,Dangerous Nora Roberts,Romance
0553584375,2.0327868852459017,61,2.0327868852459017,2003,Bantam,Thriller,No One to Trust IRIS JOHANSEN,Thriller_Mystery
0743467132,2.3333333333333335,3,2.3333333333333335,2003,Pocket,Romance,High Tide Jude Deveraux,Romance
1551662736,2.7142857142857144,7,2.7142857142857144,1997,Mira,Romance,Rising Tides Emilie Richards,Romance
0671776800,2.558139534883721,43,2.558139534883721,1992,Pocket,Fiction,Paradise Judith McNaught,Fiction
0515118559,1.8571428571428572,56,1.8571428571428572,1996,Jove Books,Romantic Suspense,True Betrayals Nora Roberts,Romance
0061001058,1.4375,16,1.4375,1994,HarperTorch,Historical Fiction,Spring Moon: A Novel of China Bette Bao Lord,Historical
055323224X,2.6666666666666665,9,2.6666666666666665,1975,Bantam Pr Ltd,Classic,A Separate Peace John Knowles,Fiction
0394549953,4.0,2,4.0,1985,Random House Inc,Romance,Ransom Jay McInerney,Romance
0670822485,0.0,1,0.0,1988,Penguin USA,Romance,Summer Light Roxana Robinson,Romance
0804105979,1.1428571428571428,7,1.1428571428571428,1990,Ivy Books,Thriller,The Midnight Club James Patterson,Thriller_Mystery
0688058914,3.076923076923077,13,3.076923076923077,1986,Smithmark Pub,Thriller,Lie Down With Lions Ken Follett,Thriller_Mystery
0385299281,1.0,8,1.0,1993,Bantam Dell Pub Group,Fiction,Whispers Belva Plain,Fiction
1560549785,4.5,2,4.5,1992,Thorndike Press,Thriller,Cold Fire Dean R. Koontz,Thriller_Mystery
0786865644,2.3636363636363638,11,2.3636363636363638,2001,Hyperion,Thriller,Parallel Lies Ridley Pearson,Thriller_Mystery
0380702843,3.1132075471698113,53,3.1132075471698113,1999,HarperTrophy,Unknown,The Return of the Indian (Indian in the Cupboard) Lynne Reid Banks,Unknown
1551669056,7.25,4,7.25,2002,Mira,Romance,Between Friends Debbie Macomber,Romance
0312914725,0.0,5,0.0,1989,St Martins Pr,Fiction,The Carousel Rosamunde Pilcher,Fiction
038000321X,2.5714285714285716,56,2.5714285714285716,1975,Avon,Non-fiction/Survival,Alive : The Story of the Andes Survivors (Avon Nonfiction) Piers Paul Read,Non_Fiction
0425046877,10.0,1,10.0,1980,Berkley Publishing Group,Science Fiction,Dune Frank Herbert,SciFi_Fantasy
0345303059,2.2857142857142856,7,2.2857142857142856,1982,Ballantine Books,Science Fiction,2010: Odyssey Two Arthur Clarke,SciFi_Fantasy
0099427869,10.0,1,10.0,2001,Arrow,Fiction,Illusions Richard Bach,Fiction
034542252X,1.5,12,1.5,2000,Ballantine Books,Gothic Fiction,Rose Martin Cruz Smith,Horror
0804119708,3.6666666666666665,27,3.6666666666666665,2001,Ivy Books,Crime/Mystery,Over the Edge Suzanne Brockmann,Other
0525937935,1.4,5,1.4,1999,Dutton Books,Thriller,The Quiet Game Greg Iles,Thriller_Mystery
3404131215,3.0,7,3.0,1994,Distribooks Inc,Horror,Carrie Stephen King,Horror
0395071224,6.666666666666667,6,6.666666666666667,1938,Houghton Mifflin Company,Fantasy,The Hobbit J. R. R. Tolkien,SciFi_Fantasy
